"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-09","0.02","81","68"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-10","0.00","81","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-11","0.00","82","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-12","0.00","81","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-13","0.00","82","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-14","0.00","81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-15","0.00","79","68"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-16",,"78","68"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-17","0.00","81","68"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-18","0.10","81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-19","0.00","95","68"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-20","0.00","81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-21","0.00","81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-22","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-23","0.00","81","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-24","0.00","81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-25","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-26","0.00","82","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-27","0.00","81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-28","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-29","0.00","77","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-30",,"81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-03-31",,"81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-01",,,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-02",,"82","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-03",,"81","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-04",,"81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-05",,"81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-06",,,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-07",,"77","68"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-08",,"82","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-09",,"81","71"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-10",,"76","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-11",,"79","69"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-12",,,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-13",,"75","68"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-14",,"99","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-15",,"81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-16","0.00","79","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-17","0.00","82","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-18",,"81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-19",,"79","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-20",,"81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-21",,,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-22",,"81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-23",,"82","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-24",,,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-25",,"82","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-26",,"81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-27",,,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-28",,"81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-29",,"81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-04-30",,,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-01",,"79","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-02",,"81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-03",,,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-04",,"82","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-05","0.00","84","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-06","0.00","81","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-07","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-08","0.00","86","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-09","0.00","84","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-10","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-11","0.00","82","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-12",,"79","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-13",,"81","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-14",,"82","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-15",,"81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-16",,"84","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-17",,"82","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-18",,,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-19",,"81","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-20",,"84","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-21",,,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-22","0.00","83","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-23","0.00","88","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-24","0.00","81","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-25","0.00","77","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-26","0.00","82","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-27","0.00","82","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-28","0.01","81","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-29","0.00","82","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-30","0.00","84","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-05-31","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-01","0.00","82","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-02","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-03","0.00","80","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-04","0.00","86","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-05","0.00","84","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-06","0.00","82","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-07","0.00","84","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-08","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-09","0.00","81","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-10","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-11","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-12","0.00","81","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-13","0.00","84","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-14","0.00","82","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-15","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-16","0.00","84","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-17","0.19",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-18","0.03","82","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-19","0.03","82","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-20","0.22",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-21","0.01","84","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-22","0.04",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-23","0.10",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-24","0.01","97","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-25","0.06","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-26","0.01",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-27","0.13","81","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-28","0.01","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-29","0.05",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-06-30","0.00","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-01","0.00","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-02","0.00","82","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-03","0.08","82","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-04","0.00","86","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-05","0.14",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-06","0.01","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-07","0.17","82","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-08","0.00","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-09","0.06","84","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-10","0.03",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-11","0.02","84","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-12","0.02","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-13","0.04","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-14","0.05",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-15","0.01","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-16","0.03","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-17","0.06","81","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-18","0.00","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-19","1.39","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-20","4.35","81","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-21","0.21","81","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-22","0.53","82","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-23","0.02","84","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-24","0.01","82","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-25","0.00","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-26","0.01","82","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-27","0.00","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-28","0.00","84","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-29","0.00","86","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-30","0.00","82","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-07-31","0.00","86","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-01","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-02","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-03","0.00","86","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-04","0.01","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-05","0.00","82","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-06","0.00","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-07","0.12","81","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-08","0.49","82","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-09","0.11","81","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-10","0.01",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-11","0.00","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-12","0.19","90","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-13","0.00","113","77"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-14","0.00","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-15","0.01","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-16","0.02",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-17","0.08",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-18","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-19","0.05","86","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-20","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-21","0.02","82","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-22","0.01",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-23","0.00","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-24","0.04","86","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-25","0.15",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-26","0.34","85","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-27","0.01","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-28","0.04","86","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-29","0.02","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-30","0.13","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-08-31","0.00","88","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-01","0.31","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-02","0.01","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-03","0.00","84","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-04","0.04","84","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-05","0.03","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-06","0.12",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-07","0.00","86","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-08","0.03","86","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-09","0.01","86","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-10","0.00","86","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-11","0.04",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-12","0.00","88","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-13","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-14","0.02","84","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-15","0.38",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-16","0.04","86","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-17","0.03","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-18","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-19","0.02",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-20","0.00","86","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-21","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-22","0.00","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-23","0.02","86","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-24","0.00","86","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-25","0.15","84","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-26","0.00","88","76"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-27","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-28","0.20","100","74"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-29","0.01",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-09-30","0.25","94","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-01","0.00","86","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-02","0.00",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-03","0.00","84","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-04","0.47","86","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-05","0.13",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-06","0.00","85","74"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-07","0.02","88","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-08","0.00","87","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-09","0.13","86","76"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-10","0.01","86","78"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-11","0.02","87","78"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-12","0.00","87","78"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-13","0.01","86","77"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-14","0.00","85","78"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-15","0.03","87","78"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-16","0.00","86","78"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-17","0.03","87","77"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-18","0.83","84","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-19","2.64",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-20","0.00","86","79"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-21","0.04","86","78"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-22","0.28","84","76"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-23","0.01","84","76"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-24","0.01","86","76"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-25","0.00","86","76"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-26","0.00","84","78"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-27","0.01","83","76"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-28","0.00","84","74"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-29","0.11","84","76"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-30","0.04","83","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-10-31","0.02","82","74"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-01","0.17",,
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-02","0.06","85","74"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-03","0.00","85","77"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-04","0.00","84","74"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-05","0.12","84","74"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-06","0.00","84","76"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-07","0.04","84","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-08","0.36","80","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-09","0.00","81","65"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-10","0.00","83","66"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-11","0.29","84","66"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-12","0.01","82","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-13","0.00","82","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-14","0.00","85","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-15","1.16","85","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-16","0.17","82","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-17","0.00","82","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-18","0.01","82","75"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-19","0.00","83","76"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-20","0.02","83","76"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-21","0.01","82","76"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-22","0.00","84","76"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-23","0.00","85","68"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-24","0.28","77","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-25","0.01","80","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-26","0.00","80","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-27","0.00","80","74"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-28","0.00","79","74"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-29","0.09","79","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-11-30","0.10","80","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-01","0.01","78","71"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-02","0.00","79","71"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-03","0.82","74","68"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-04","0.05","77","68"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-05","0.00","80","71"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-06","0.00","81","68"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-07","0.00","82","66"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-08","0.00","85","65"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-09","0.00","83","64"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-10","0.02","84","65"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-11","0.00","78","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-12","0.10","82","71"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-13","0.01","80","71"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-14","0.13","75","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2014-12-15","0.02","78","70"
