"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-14","0.98","76","71"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-15","0.41","77","68"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-16","0.00","80","65"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-17","0.03","79","65"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-18","1.91","74","64"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-19","0.00","77","62"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-20","0.00","77","63"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-21","0.01","78","67"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-22","0.01","76","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-23","0.03","78","70"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-24","0.13","79","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-25","0.73","79","65"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-26","0.00","77","72"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-27","0.00","78","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-02-28","0.00","78","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-04-26","0.07","77","73"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-04-27","0.13","79","69"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-04-28","0.01","76","63"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-04-29","0.00","78","63"
"USW00022519","KANEOHE BAY MCAS, HI US","2018-04-30","0.00","79","63"
"USC00512047","HONUAULA 71, HI US","2018-01-31",,,
"USC00512047","HONUAULA 71, HI US","2018-02-28",,,
"USC00512047","HONUAULA 71, HI US","2018-03-31",,,
"USC00512047","HONUAULA 71, HI US","2018-04-30",,,
"USC00512047","HONUAULA 71, HI US","2018-05-31",,,
"USC00512047","HONUAULA 71, HI US","2018-06-30",,,
"USC00512047","HONUAULA 71, HI US","2018-07-31",,,
"USC00512047","HONUAULA 71, HI US","2018-08-31",,,
"USC00512047","HONUAULA 71, HI US","2018-09-30",,,
"USC00512047","HONUAULA 71, HI US","2018-10-31","3.98",,
"USC00512047","HONUAULA 71, HI US","2018-11-30","0.30",,
"USC00512047","HONUAULA 71, HI US","2018-12-31","0.07",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-01","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-02","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-03","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-04","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-05","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-06","0.05",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-07","0.07",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-08","0.23",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-09","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-10","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-11","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-12","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-13","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-14","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-15","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-16","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-17","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-18","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-19","1.23",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-20","1.91",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-21","0.17",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-22","0.19",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-23","1.19",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-24","0.38",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-25","0.64",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-26","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-27","0.03",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-28","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-29","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-30","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-01-31","0.05",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-01","0.30",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-02","0.17",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-03","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-04","0.44",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-05","1.85",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-06","0.02",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-07","0.55",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-08","0.02",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-09","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-10","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-11","0.06",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-12","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-13","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-14","2.75",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-15","0.95",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-16","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-17","1.48",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-18","3.86",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-19","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-20","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-21","0.21",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-22","1.28",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-23","0.10",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-24","0.68",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-25","1.87",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-26","0.27",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-27","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-02-28","3.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-01","1.84",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-02","1.98",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-03","0.14",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-04","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-05","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-06","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-07","0.08",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-08","0.19",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-09","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-10","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-11","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-12","0.70",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-13","2.64",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-14","1.13",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-15","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-16","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-17","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-18","1.81",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-19","0.68",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-20","0.21",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-21","0.02",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-22","0.38",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-23","2.48",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-24","2.27",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-25","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-26","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-27","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-28","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-29","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-30","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-03-31","0.68",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-01","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-02","1.41",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-03","0.05",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-04","0.17",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-05","0.22",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-06","0.93",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-07","0.93",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-08","1.93",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-09","0.81",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-10","0.60",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-11","0.54",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-12","1.06",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-13","1.14",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-14","0.83",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-15","1.51",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-16","0.28",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-17","0.02",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-18","0.22",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-19","0.10",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-20","0.42",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-21","0.59",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-22","0.03",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-23","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-24","0.44",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-25","0.04",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-26","3.58",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-27","0.08",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-28","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-29","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-04-30","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-01","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-02","0.33",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-03","0.05",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-04","1.14",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-05","0.85",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-06","0.12",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-07","1.60",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-08","0.65",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-09","0.49",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-10","0.23",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-11","0.09",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-12","0.07",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-13","0.09",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-14","1.38",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-15","0.89",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-16","0.32",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-17","0.14",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-18","0.04",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-19","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-20","0.08",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-21","0.28",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-22","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-23","0.04",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-24","0.04",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-25","0.02",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-26","0.10",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-27","0.27",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-28","0.55",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-29","0.20",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-30","0.17",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-05-31","0.17",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-06-01","0.12",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-06-02","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-06-03","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-06-04","0.04",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-09",,,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-10","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-11","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-12","0.20",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-13","0.09",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-14","0.64",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-15","0.13",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-16","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-17","0.06",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-18","0.20",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-19","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-20","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-21","0.17",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-22","0.65",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-23","1.11",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-24","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-25","0.02",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-26","0.78",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-27","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-28","0.03",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-29","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-30","0.02",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-07-31","0.02",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-01","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-02","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-03","0.25",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-04","0.05",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-05","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-06","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-07","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-08","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-09","4.33",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-10","1.58",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-11","0.22",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-12","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-13","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-14","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-15","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-16","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-17","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-18","0.12",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-19","0.15",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-20","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-21","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-22","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-23","0.28",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-24","0.10",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-25","0.36",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-26","2.16",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-27","0.96",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-28","7.81",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-29","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-30","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-08-31","0.16",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-01","0.39",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-02","0.30",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-03","0.37",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-04","0.93",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-05","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-06","0.07",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-07","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-08","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-09","0.02",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-10","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-11","0.14",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-12","2.30",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-13","2.47",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-14","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-15","0.06",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-16","0.02",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-17","0.02",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-18","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-19","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-20","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-21","0.02",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-22","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-23","0.12",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-24","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-25","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-26","0.80",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-27","0.07",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-28","0.35",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-29","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-09-30","0.05",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-01","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-02","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-03","0.07",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-04","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-05","0.27",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-06","0.79",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-07","0.47",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-08","0.03",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-09","0.04",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-10","0.56",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-11","0.05",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-12","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-13","0.11",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-14","0.13",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-15","0.19",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-16","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-17","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-18","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-19","0.11",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-20","0.03",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-21","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-22","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-23","0.07",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-24","0.21",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-25","0.44",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-26","1.08",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-27","0.23",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-28","0.58",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-29","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-30","2.04",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-10-31","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-01","0.30",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-02","0.20",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-03","0.22",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-04","0.41",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-05","0.18",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-06","0.10",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-07","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-08","0.05",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-09","0.66",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-10","0.62",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-11","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-12","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-13","0.18",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-14","0.08",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-15","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-16","0.20",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-17","0.43",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-18","0.29",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-19","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-20","0.25",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-21","0.21",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-22","0.16",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-23","0.01",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-24","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-25","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-26","0.00",,
"USC00512960","KALIHI RES SITE 777, HI US","2018-11-27","0.04",,
