0010731939  -0.82   0.65   0.95   0.65  -0.14   0.66   0.97   2.02   1.67   1.09  -1.62  -2.82   
0010731940  -1.58  -0.18   0.09   0.01  -0.61   0.13   1.31   1.20  -0.02  -1.80  -1.13  -0.05   
0010731941  -0.29  -0.97  -1.71  -1.45  -1.96  -1.67  -0.27   1.05   0.90  -0.18  -0.74   0.12   
0010731942  -0.13   0.08  -0.14  -0.44  -0.55  -0.67   0.05   0.85   0.64   0.45  -0.62   0.09   
0010731943   0.07  -0.21   0.07   0.01   0.61  -0.57  -0.50  -0.57  -0.12  -0.59  -0.38  -1.22   
0010731944  -0.91  -0.29   1.33   2.38   1.79   0.52  -1.25  -0.06   0.76   0.35  -0.26  -1.21   
0010731945  -0.70  -0.15  -0.04   0.85   0.26   0.26  -0.39  -0.55  -0.29  -0.21   0.19   0.56   
0010731946   1.11   1.55   1.65   0.37   0.87   0.70   1.58   0.94   1.26   0.40   0.58  -0.73   
0010731947   0.95  -0.19   0.81   0.10   1.22   1.05   0.11  -0.71  -1.32  -0.93   0.62   0.85   
0010731948   0.94   0.13   1.12   0.95   0.53  -0.69  -0.07   0.09   0.53  -0.34   2.23   2.14   
0010731949   2.83   0.72   0.90   0.48   0.28   0.47   0.78   0.86   0.40  -0.02  -0.86  -1.18   
0010731950  -1.17  -0.60  -0.06  -0.32  -0.09  -0.60   0.79   1.14   1.50   0.06  -0.78  -1.32   
0010731951  -1.19  -1.20   0.12   0.44   0.25  -0.54  -1.16  -1.03  -0.41  -0.40   0.31   0.38   
0010731952   0.35   0.15  -0.35  -0.48   0.03  -0.80  -1.45  -1.24  -0.58  -0.10  -0.88  -0.52   
0010731953   0.06   0.96   0.13   0.71   0.28   0.67   0.12  -0.57  -0.03  -1.02  -0.60   0.54   
0010731954   0.84   0.66  -1.44  -1.42  -1.45  -1.51  -1.94  -2.62  -2.62  -2.28  -1.38  -0.69   
0010731955  -0.45  -0.19  -0.83   0.07   0.38   0.73   0.62  -0.19  -0.78  -1.55  -1.07  -1.29   
0010731956  -1.82  -0.79   0.33   0.81  -0.16  -0.46  -0.41  -0.42  -0.09   0.09   0.04   0.04   
0010731957  -0.35  -0.22  -1.00  -0.17   0.42   1.16   0.07  -1.01   0.26   0.79   1.97   0.64   
0010731958   0.28  -1.26  -0.77  -0.16  -0.25  -0.07   0.65   0.65   0.95  -0.45  -0.11  -1.80   
0010731959  -1.24  -1.17  -0.21  -0.21   0.35   0.32   0.34  -0.47   0.01   1.39   1.08   0.36   
0010731960  -0.54  -0.48   0.26  -0.16  -0.12  -0.79  -0.97  -0.30   0.61   1.03   0.23  -1.09   
0010731961  -1.75   0.72   2.03   2.16   0.60   0.43   0.34   0.80  -0.21  -0.74  -0.51   1.46   
0010731962   2.25   2.16   0.31   0.15  -0.54  -0.30  -1.21  -0.72  -1.09  -0.75   0.19  -0.35   
0010731963   0.04  -0.82  -0.40  -0.83  -0.58   0.03   0.39   0.19  -0.59  -1.80  -0.78  -0.72   
0010731964   0.54   0.26   0.85   1.79   1.62   1.04  -0.11   0.44   0.66   0.64   0.54   0.62   
0010731965  -0.16   0.13   0.30  -0.04  -1.16  -1.12  -0.31   0.58   0.28   0.07  -0.38  -1.21   
0010731966  -0.81   0.66   0.61   0.30  -0.35  -0.38  -0.77  -0.89  -0.03   0.72   0.43   0.18   
0010731967  -0.56  -0.60  -1.63  -1.85  -1.39  -0.23   0.86   1.14   1.09   0.95   0.29   1.12   
0010731968   0.72  -0.13  -1.71  -1.37  -0.52  -0.62  -0.85  -1.14  -0.59  -1.07  -0.46   0.26   
0010731969   0.23  -0.18  -0.88  -0.24   0.43   0.18   0.04  -0.36   0.45   0.30  -0.31  -0.17   
0010731970  -0.64  -0.55  -0.40   0.10   0.22   0.17  -0.18   0.66  -0.43   1.03   0.10   0.46   
0010731971  -0.80   0.36   1.13   1.07   0.51  -0.35   0.42   0.38   0.88  -0.34  -0.46  -0.06   
0010731972   1.20   1.18   0.48  -1.00  -0.51  -0.48  -0.06  -0.86  -0.95  -0.60   0.35   1.07   
0010731973   1.21   0.77   1.37   1.49   2.15   1.36   1.05   0.21  -0.19  -0.56   0.16   0.53   
0010731974   1.44   1.26   0.30  -0.18   0.04   0.47  -0.06   0.16   1.06   0.85   0.43  -0.12   
0010731975   0.67   1.16   1.55   1.47   1.29   0.97   1.29   1.37   2.01   2.24   1.45   0.78   
0010731976  -0.38  -1.04   0.36  -0.25   1.21   0.24   0.87  -0.59  -0.63  -0.09   0.45   0.33   
0010731977   0.05  -0.62   0.57   0.45   0.38  -1.20  -1.34  -0.67   0.91   1.42   1.69   0.66   
0010731978   0.71  -0.92  -0.87  -1.62   0.31   0.93   1.02  -0.17  -1.09  -1.52  -1.37  -0.77   
0010731979   0.62   1.13   1.20   1.78   1.53   1.11   0.24   0.13   1.67   0.67   1.11  -0.48   
0010731980   0.01  -1.49   1.39   1.74   2.68   1.13  -0.13  -2.16  -0.98   0.14   0.53  -1.12   
0010731981  -2.68  -1.99  -0.67  -0.12  -0.57  -0.81  -0.83  -0.63  -0.96  -0.34  -0.94  -0.11   
0010731982   0.18   1.34   0.25   0.55  -0.32   0.58   0.09   0.28  -0.52  -0.83   0.08   1.23   
0010731983   1.09   1.32   0.93   1.93   1.84   1.88   0.16  -1.06  -1.37  -0.28   1.05   1.75   
0010731984   1.64   0.55  -0.85  -0.34   0.36   0.11   0.06  -0.09  -0.48   0.14  -0.07   0.10   
0010731985  -0.93  -0.64  -0.92  -1.01  -1.48  -0.62   0.40   0.56   0.53   0.89   0.51   0.26   
0010731986  -1.57  -1.87  -1.64  -1.85  -1.27  -1.44  -0.71  -1.06  -0.43   0.48   1.54   1.30   
0010731987   1.19   0.50   0.56  -0.66  -1.22  -0.52  -0.03  -0.35  -1.26  -1.26  -0.72  -0.92   
0010731988  -0.12  -0.58  -0.77  -0.98  -1.40  -1.98  -1.44  -0.93   1.68   1.41   1.68   0.01   
0010731989  -0.26  -1.06  -0.23  -0.13   0.18   1.52   2.24   1.85   0.50  -0.23   0.92   0.88   
0010731990   1.56   1.90   2.35   1.14   0.60  -0.52  -0.67  -2.24  -2.30  -1.54  -0.74   0.15   
0010731991   0.73   0.99   0.87   0.76   1.82   1.80   1.35  -0.20  -0.60  -0.96  -0.41  -0.26   
0010731992   0.51   0.59  -0.01  -0.72  -1.70  -0.81  -0.08   0.97   0.67   0.33   1.29   1.49   
0010731993   1.78   0.11   0.09  -0.55  -0.27  -0.76  -1.25  -1.06  -0.69   0.39   0.36   0.10   
0010731994  -0.09  -0.17   0.38   0.22   0.03   0.36   1.50   1.45   0.78   0.15   0.52   0.17   
0010731995  -0.51  -0.32  -0.07   0.08  -0.23  -0.38  -1.07  -0.66  -0.57   1.80   1.76   1.95   
0010731996   1.09   0.35   0.95   0.32   0.22  -0.72  -0.36   0.23   1.10   0.55   0.39  -0.22   
0010731997   0.27   0.62   0.09   0.06   0.14   1.41   1.27   0.64  -0.66   0.09   0.97   1.02   
0010731998   1.18   1.29   1.36   0.71  -0.22  -0.63  -0.69  -0.40   1.31   0.64   0.72  -0.81   
