sample_year,state_code,region,quarter,mean_varroa,max_varroa,nosema,abpv,amsv1,cbpv,dwv,dwvb,iapv,kbv,lsv2
2016,NE,Northern Rockies & Plains,Q2,2.1942857142857144,6.09,0.014285714285714287,34.0,0.0,30.0,56.666666666666664,56.666666666666664,50.0,60.0,83.33333333333333
2016,NE,Northern Rockies & Plains,Q3,1.1658823529411766,7.44,0.05588235294117647,30.0,0.0,0.0,61.0,76.66666666666667,62.857142857142854,60.0,82.5
2016,NJ,Northeast,Q3,3.7646666666666664,13.06,0.16333333333333336,42.857142857142854,0.0,30.0,75.33333333333333,58.0,64.0,80.0,40.0
2016,NJ,Northeast,Q4,9.528888888888888,22.54,0.14444444444444446,32.0,0.0,40.0,87.5,71.42857142857143,80.0,0.0,0.0
2016,NM,Southwest,Q3,1.5423076923076924,2.59,0.07692307692307693,30.0,0.0,60.0,58.46153846153846,55.0,70.0,0.0,90.0
2016,NM,Southwest,Q4,6.546363636363637,15.43,0.009090909090909092,30.0,0.0,50.0,75.45454545454545,70.0,70.0,0.0,0.0
2016,NV,Southwest,Q3,1.9775,6.63,0.0,30.0,0.0,0.0,72.5,70.0,0.0,0.0,80.0
2016,NV,Southwest,Q4,3.20625,15.75,0.09375,45.0,0.0,30.0,75.0,80.0,60.0,70.0,57.5
2016,NY,Northeast,Q2,2.6887499999999998,9.25,0.24062499999999998,30.0,0.0,43.333333333333336,69.33333333333333,44.61538461538461,32.5,0.0,80.0
2016,NY,Northeast,Q3,2.4642857142857144,8.21,0.042857142857142864,30.0,0.0,50.0,87.14285714285714,58.0,65.0,80.0,90.0
2016,OH,Ohio Valley,Q2,3.69,3.69,0.0,30.0,0.0,0.0,30.0,0.0,50.0,50.0,60.0
2016,OR,Northwest,Q1,1.6733333333333331,3.73,2.533333333333333,80.0,0.0,46.666666666666664,46.666666666666664,0.0,30.0,0.0,60.0
2016,OR,Northwest,Q2,0.47181818181818186,1.73,0.8363636363636363,30.0,0.0,0.0,47.142857142857146,0.0,46.666666666666664,0.0,58.0
2016,OR,Northwest,Q3,2.6900000000000004,5.23,0.05,30.0,0.0,0.0,55.0,80.0,0.0,0.0,0.0
2016,PA,Northeast,Q2,1.012857142857143,2.75,1.292857142857143,0.0,0.0,0.0,38.333333333333336,0.0,0.0,0.0,55.0
2016,PA,Northeast,Q3,2.5516666666666667,7.81,0.061111111111111116,63.333333333333336,0.0,70.0,79.33333333333333,53.75,70.0,0.0,80.0
2016,PA,Northeast,Q4,11.04,11.04,0.45,90.0,0.0,30.0,90.0,80.0,0.0,0.0,40.0
2016,SC,Southeast,Q1,2.9716666666666662,11.59,0.2333333333333333,0.0,0.0,35.0,76.0,0.0,0.0,0.0,63.333333333333336
2016,SC,Southeast,Q2,2.543,14.56,0.255,0.0,0.0,45.0,50.0,0.0,36.666666666666664,0.0,51.25
2016,SD,Northern Rockies & Plains,Q3,2.1836842105263155,12.26,0.007894736842105263,48.57142857142857,0.0,0.0,66.66666666666667,75.38461538461539,30.0,0.0,74.28571428571429
2016,SD,Northern Rockies & Plains,Q4,5.614000000000001,18.17,0.0,35.0,0.0,35.0,77.5,70.0,65.0,80.0,90.0
2016,TN,Southeast,Q2,2.6342857142857143,9.33,0.014285714285714285,80.0,0.0,40.0,47.5,0.0,30.0,30.0,55.55555555555556
2016,TX,South,Q1,4.168,8.97,0.25,55.0,0.0,30.0,52.5,0.0,30.0,0.0,70.0
2016,TX,South,Q2,1.2333333333333334,5.88,0.2611111111111111,60.0,0.0,30.0,38.57142857142857,0.0,30.0,50.0,60.0
2016,TX,South,Q4,2.582222222222222,10.02,0.20555555555555557,60.0,0.0,0.0,66.66666666666667,44.285714285714285,70.0,0.0,66.0
2016,UT,Southwest,Q2,0.9472222222222223,3.48,0.2027777777777778,30.0,0.0,43.333333333333336,37.69230769230769,0.0,47.142857142857146,60.0,50.0
2016,UT,Southwest,Q3,3.7300000000000004,6.42,0.0,0.0,0.0,0.0,87.5,0.0,65.0,70.0,70.0
2016,UT,Southwest,Q4,12.44,13.59,0.0,75.0,0.0,0.0,60.0,90.0,90.0,0.0,0.0
2016,VA,Southeast,Q1,0.2,0.2,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2016,VA,Southeast,Q2,3.200909090909091,6.97,0.03636363636363637,70.0,0.0,30.0,56.0,0.0,30.0,40.0,40.0
2016,VA,Southeast,Q3,5.755,7.99,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
2016,VA,Southeast,Q4,8.225,12.86,0.0,0.0,0.0,90.0,85.0,0.0,0.0,0.0,0.0
2016,VT,Northeast,Q2,2.1666666666666665,3.09,0.35000000000000003,0.0,0.0,0.0,50.0,70.0,0.0,0.0,80.0
2016,VT,Northeast,Q3,3.2890476190476186,9.9,0.13571428571428573,43.333333333333336,0.0,56.666666666666664,74.73684210526316,48.75,70.0,70.0,65.0
2016,WA,Northwest,Q2,2.7085,11.55,0.4875,30.0,0.0,42.5,41.578947368421055,0.0,44.0,45.0,61.666666666666664
2016,WA,Northwest,Q3,0.955,2.05,0.025,0.0,0.0,30.0,43.333333333333336,0.0,0.0,0.0,0.0
2016,WI,Upper Midwest,Q2,3.0785714285714287,9.84,0.014285714285714287,30.0,0.0,0.0,77.14285714285714,60.0,80.0,0.0,70.0
2016,WI,Upper Midwest,Q3,3.974285714285714,14.38,0.12500000000000003,56.0,0.0,0.0,65.0,72.72727272727273,45.0,70.0,80.0
2016,WI,Upper Midwest,Q4,2.223333333333333,3.53,0.016666666666666666,33.333333333333336,0.0,0.0,66.66666666666667,83.33333333333333,50.0,0.0,80.0
2016,WV,Ohio Valley,Q2,0.37,0.37,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2016,WV,Ohio Valley,Q3,4.3454999999999995,12.24,0.05,40.0,0.0,33.333333333333336,73.88888888888889,57.5,0.0,0.0,66.66666666666667
2016,WV,Ohio Valley,Q4,5.433333333333334,9.94,0.016666666666666666,30.0,0.0,0.0,83.33333333333333,30.0,0.0,0.0,90.0
2017,AL,Southeast,Q1,5.1375,10.23,0.1375,0.0,0.0,90.0,72.5,50.0,0.0,0.0,30.0
2017,AL,Southeast,Q2,2.24,3.8,0.0,0.0,0.0,65.0,60.0,0.0,30.0,0.0,90.0
2017,AL,Southeast,Q3,4.615714285714286,12.2,0.028571428571428574,0.0,0.0,0.0,61.666666666666664,46.666666666666664,0.0,0.0,0.0
2017,AL,Southeast,Q4,7.248,12.85,0.0,50.0,0.0,65.0,80.0,30.0,0.0,0.0,0.0
2017,AR,South,Q2,2.46,6.24,0.0,0.0,0.0,80.0,42.5,62.5,60.0,0.0,35.0
2017,AR,South,Q3,2.8236842105263156,6.32,0.0,32.5,0.0,40.0,55.294117647058826,40.0,80.0,30.0,61.666666666666664
2017,CA,West,Q1,0.47923076923076924,5.91,1.073076923076923,30.0,0.0,45.0,44.0,41.666666666666664,51.666666666666664,40.0,66.66666666666667
2017,CA,West,Q2,0.5025,1.04,0.7,30.0,0.0,60.0,35.0,47.5,70.0,0.0,70.0
2017,CA,West,Q3,0.0,0.0,0.25,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0
2017,CA,West,Q4,2.335,10.08,0.5041666666666667,62.857142857142854,0.0,0.0,69.16666666666667,47.5,55.0,70.0,46.666666666666664
2017,CO,Southwest,Q3,1.2242857142857144,6.23,0.0071428571428571435,40.0,0.0,30.0,49.09090909090909,40.0,90.0,0.0,60.0
2017,CT,Northeast,Q2,0.7628571428571428,3.64,0.35714285714285715,0.0,0.0,80.0,42.5,30.0,0.0,0.0,90.0
2017,CT,Northeast,Q3,3.641818181818182,14.49,0.22272727272727275,30.0,0.0,45.0,55.55555555555556,38.75,0.0,0.0,40.0
2017,CT,Northeast,Q4,6.758333333333333,14.04,0.075,0.0,0.0,50.0,60.0,53.333333333333336,70.0,50.0,0.0
2017,DE,Northeast,Q2,2.34,4.05,0.025,0.0,0.0,0.0,70.0,30.0,90.0,80.0,90.0
