State_FIPS_code	State	Compound	Year	Units	Corn	Soybeans	Wheat	Cotton	Vegetables_and_fruit	Rice	Orchards_and_grapes	Alfalfa	Pasture_and_hay	Other_crops
16	Idaho	METOLACHLOR-S	2015	kg	10654.9				29983.9					168
16	Idaho	METOLACHLOR-S	2016	kg	10540.2				36341.1					
16	Idaho	METOLACHLOR-S	2017	kg	1405.6				41275.3					
16	Idaho	METOLACHLOR-S	2018	kg	12927.8				39071.6					
16	Idaho	METOLACHLOR-S	2019	kg	51515.5				25388.8					
16	Idaho	METOLACHLOR & METOLACHLOR-S	1992	kg	2828.9				20812			3399.5		
16	Idaho	METOLACHLOR & METOLACHLOR-S	1993	kg	2495.6				89706.9			159.6		392.7
16	Idaho	METOLACHLOR & METOLACHLOR-S	1994	kg	3621.1				14109.1			562		304.2
16	Idaho	METOLACHLOR & METOLACHLOR-S	1995	kg	1752.4		3920.7		28522.1					3423.1
16	Idaho	METOLACHLOR & METOLACHLOR-S	1996	kg	3219				15394.3			665.3		
16	Idaho	METOLACHLOR & METOLACHLOR-S	1997	kg	3358.9				16188.9					
16	Idaho	METOLACHLOR & METOLACHLOR-S	1998	kg	8066.5				52001.4					
16	Idaho	METOLACHLOR & METOLACHLOR-S	1999	kg	18.8				37461.6					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2000	kg	4.7				45982.4					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2001	kg	1992.9				78024.3					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2002	kg	14191.7				59047.8					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2003	kg	3145.7				38166.6					204.2
16	Idaho	METOLACHLOR & METOLACHLOR-S	2004	kg	33.3				38189.6					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2005	kg	11.5				22957.4					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2006	kg	3934.7				21138.7					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2007	kg	5474.7				27232.8					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2008	kg	19263.8				39556.4					2194.1
16	Idaho	METOLACHLOR & METOLACHLOR-S	2009	kg	29.7				42079.8					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2010	kg	0.8				58954.1					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2011	kg	2				24312.3					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2012	kg					28397.6					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2013	kg	2600				46231.7					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2014	kg	24211.3				37298.8					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2015	kg	13517.6				33352.9					168
16	Idaho	METOLACHLOR & METOLACHLOR-S	2016	kg	23096				36598					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2017	kg	5435.1				41275.3					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2018	kg	14384				43975.2					
16	Idaho	METOLACHLOR & METOLACHLOR-S	2019	kg	51515.5				25388.8					
16	Idaho	METRAFENONE	2015	kg							51			
16	Idaho	METRAFENONE	2016	kg							8.7			
16	Idaho	METRAFENONE	2017	kg							14.8			
16	Idaho	METRIBUZIN	1992	kg			759.7		92920.7			3827	258.2	
16	Idaho	METRIBUZIN	1993	kg			970.6		71577.3			248.5		378.3
16	Idaho	METRIBUZIN	1994	kg			1879.8		113451			3347.3		15
16	Idaho	METRIBUZIN	1995	kg			6207.5		160630.8			3895.5	794.2	520
16	Idaho	METRIBUZIN	1996	kg			6348.6		87994.8			10101.3		66.7
16	Idaho	METRIBUZIN	1997	kg	86		6261.4		91405.3			1811.5	344.4	
16	Idaho	METRIBUZIN	1998	kg	62.7		1992.2		96492.9			15626.2		
16	Idaho	METRIBUZIN	1999	kg			630.2		81600			8614.7		
16	Idaho	METRIBUZIN	2000	kg					81152.8			7361.6		
16	Idaho	METRIBUZIN	2001	kg			6644.5		77526.3			2171		
16	Idaho	METRIBUZIN	2002	kg			279.4		85525.3			3165	1810	
16	Idaho	METRIBUZIN	2003	kg			2066.9		75510.8			9173.3		
16	Idaho	METRIBUZIN	2004	kg					75409.5			2268.3		
16	Idaho	METRIBUZIN	2005	kg			127.5		68853.7			4154.3		
16	Idaho	METRIBUZIN	2006	kg					72292.2			1918.5		
16	Idaho	METRIBUZIN	2007	kg					67516.2			7842.3		
16	Idaho	METRIBUZIN	2008	kg					71829.9			4128.3		
16	Idaho	METRIBUZIN	2009	kg					72647.6			14767.2		94.4
16	Idaho	METRIBUZIN	2010	kg					69132.4			10411.4		
16	Idaho	METRIBUZIN	2011	kg					65372.9			7595.3		
16	Idaho	METRIBUZIN	2012	kg					78461.5			3761.4		102.1
16	Idaho	METRIBUZIN	2013	kg					67961.6			15891.1		67.2
16	Idaho	METRIBUZIN	2014	kg					71811			28669.6		97.5
16	Idaho	METRIBUZIN	2015	kg			347.9		80157.4			39302.5	100.2	
16	Idaho	METRIBUZIN	2016	kg			403.6		85456.9			33980.1		
16	Idaho	METRIBUZIN	2017	kg			320.2		92108.2			20273.1		
16	Idaho	METRIBUZIN	2018	kg			181.4		76959.8			42085.8		
16	Idaho	METRIBUZIN	2019	kg					78382.7			20622.6		
16	Idaho	METSULFURON	1992	kg			51.3							30.9
16	Idaho	METSULFURON	1993	kg			44.7							26.3
16	Idaho	METSULFURON	1994	kg			135.5		3.5					11.2
16	Idaho	METSULFURON	1995	kg			94.2						54.5	23.6
16	Idaho	METSULFURON	1996	kg			97.9						42.3	
16	Idaho	METSULFURON	1997	kg			53						0	25.8
16	Idaho	METSULFURON	1998	kg			239.3							38.2
16	Idaho	METSULFURON	1999	kg			87.8							24.9
16	Idaho	METSULFURON	2000	kg			28.2						1.6	50.3
16	Idaho	METSULFURON	2001	kg			102.8						38	52
16	Idaho	METSULFURON	2002	kg			104.3							52.3
16	Idaho	METSULFURON	2003	kg			149.9							101.6
16	Idaho	METSULFURON	2004	kg			416.8							161.3
16	Idaho	METSULFURON	2005	kg			268.3							61.8
16	Idaho	METSULFURON	2006	kg			497.4						54.1	198.6
16	Idaho	METSULFURON	2007	kg			133.3						4	72
16	Idaho	METSULFURON	2008	kg			79.9						477.4	133.2
16	Idaho	METSULFURON	2009	kg			169.9						30.4	78.6
16	Idaho	METSULFURON	2010	kg			144.8							107.3
16	Idaho	METSULFURON	2011	kg			276.8						92.7	158.8
16	Idaho	METSULFURON	2012	kg			291.6						133.7	56.4
16	Idaho	METSULFURON	2013	kg			256.4						247.6	82.7
16	Idaho	METSULFURON	2014	kg			265.5							79.1
16	Idaho	METSULFURON	2015	kg			165.4						7	19
16	Idaho	METSULFURON	2016	kg			446.4						21.5	97.2
16	Idaho	METSULFURON	2017	kg			159.8						28.2	77.6
16	Idaho	METSULFURON	2018	kg			160.4							21.3
16	Idaho	MEVINPHOS	1994	kg					13.5					
16	Idaho	MEVINPHOS	1995	kg					0.1					
16	Idaho	MSMA	1992	kg			15.4		104.2			56.7	9.6	
16	Idaho	MSMA	1995	kg	1899.8									3537.5
16	Idaho	MYCLOBUTANIL	1992	kg							139			
16	Idaho	MYCLOBUTANIL	1993	kg							28.4			
16	Idaho	MYCLOBUTANIL	1994	kg							340.3			
16	Idaho	MYCLOBUTANIL	1995	kg							392.6			
16	Idaho	MYCLOBUTANIL	1996	kg							683.7			
16	Idaho	MYCLOBUTANIL	1997	kg							534.5			
16	Idaho	MYCLOBUTANIL	1998	kg							336.1			
16	Idaho	MYCLOBUTANIL	1999	kg							512			
16	Idaho	MYCLOBUTANIL	2000	kg							281.5			52.4
16	Idaho	MYCLOBUTANIL	2001	kg					0		275.5			627.2
16	Idaho	MYCLOBUTANIL	2002	kg					0		511.9			711.3
16	Idaho	MYCLOBUTANIL	2003	kg							217.6			1272.5
16	Idaho	MYCLOBUTANIL	2004	kg							487.4			14.2
16	Idaho	MYCLOBUTANIL	2005	kg							55			
16	Idaho	MYCLOBUTANIL	2006	kg					0.2		96			
16	Idaho	MYCLOBUTANIL	2007	kg					0		17.6			
16	Idaho	MYCLOBUTANIL	2008	kg					0.8		58.8			
16	Idaho	MYCLOBUTANIL	2009	kg					0.6		50.7			93.5
16	Idaho	MYCLOBUTANIL	2010	kg					0.4		110			
16	Idaho	MYCLOBUTANIL	2011	kg							81.7			
16	Idaho	MYCLOBUTANIL	2012	kg					0.2		79.2			
16	Idaho	MYCLOBUTANIL	2013	kg					0		44.2			
16	Idaho	MYCLOBUTANIL	2014	kg					0.1		89.3			
16	Idaho	MYCLOBUTANIL	2015	kg							50.9			
16	Idaho	MYCLOBUTANIL	2016	kg							53.9			
16	Idaho	MYCLOBUTANIL	2017	kg							19.4			
16	Idaho	MYCLOBUTANIL	2018	kg							42.5			
16	Idaho	MYCLOBUTANIL	2019	kg							24.7			
16	Idaho	NALED	1992	kg								3662.5		
16	Idaho	NALED	1993	kg								12067.7		
16	Idaho	NALED	1994	kg								15661.2		
16	Idaho	NALED	1995	kg								18651.3		
16	Idaho	NALED	1996	kg			333.4					34486.3		
16	Idaho	NALED	1997	kg								15721.1		
16	Idaho	NALED	2000	kg								5103.7		
16	Idaho	NALED	2002	kg								2640.7		
16	Idaho	NALED	2003	kg								1716.1		
16	Idaho	NALED	2012	kg										1315.2
16	Idaho	NALED	2016	kg								4360.1		
16	Idaho	NALED	2017	kg								2849.3		
16	Idaho	NAPHTHYLACETAMIDE	1993	kg							0			
16	Idaho	NAPHTHYLACETAMIDE	1994	kg							0			
16	Idaho	NAPHTHYLACETAMIDE	1995	kg							3			
16	Idaho	NAPHTHYLACETAMIDE	1996	kg							30.2			
16	Idaho	NAPHTHYLACETAMIDE	1998	kg							0.1			
16	Idaho	NAPHTHYLACETAMIDE	1999	kg							0.5			
16	Idaho	NAPHTHYLACETAMIDE	2000	kg							0			
16	Idaho	NAPHTHYLACETAMIDE	2001	kg							0.2			
16	Idaho	NAPHTHYLACETAMIDE	2002	kg							4.1			
16	Idaho	NAPHTHYLACETAMIDE	2003	kg							0			
16	Idaho	NAPHTHYLACETAMIDE	2004	kg							0.1			
16	Idaho	NAPHTHYLACETAMIDE	2005	kg							6.8			
16	Idaho	NAPHTHYLACETAMIDE	2008	kg							4.7			
16	Idaho	NAPHTHYLACETAMIDE	2009	kg							2.8			
16	Idaho	NAPHTHYLACETAMIDE	2010	kg							2.4			
16	Idaho	NAPHTHYLACETAMIDE	2011	kg							3.5			
16	Idaho	NAPHTHYLACETAMIDE	2012	kg							14.9			
16	Idaho	NAPHTHYLACETAMIDE	2013	kg							2.2			
16	Idaho	NAPHTHYLACETAMIDE	2015	kg							0.4			
16	Idaho	NAPHTHYLACETAMIDE	2016	kg							12.2			
16	Idaho	NAPHTHYLACETAMIDE	2017	kg							1.6			
16	Idaho	NAPHTHYLACETIC ACID	1992	kg							9			
16	Idaho	NAPHTHYLACETIC ACID	1993	kg							202.1			
16	Idaho	NAPHTHYLACETIC ACID	1994	kg							104.4			
16	Idaho	NAPHTHYLACETIC ACID	1995	kg							20.6			
16	Idaho	NAPHTHYLACETIC ACID	1996	kg							58.7			
16	Idaho	NAPHTHYLACETIC ACID	1997	kg							13.5			
16	Idaho	NAPHTHYLACETIC ACID	1998	kg							7.3			
16	Idaho	NAPHTHYLACETIC ACID	1999	kg							39.2			
16	Idaho	NAPHTHYLACETIC ACID	2000	kg							21.6			
16	Idaho	NAPHTHYLACETIC ACID	2001	kg							22			
16	Idaho	NAPHTHYLACETIC ACID	2002	kg							31.1			
16	Idaho	NAPHTHYLACETIC ACID	2003	kg							26.6			
16	Idaho	NAPHTHYLACETIC ACID	2004	kg							19.6			
16	Idaho	NAPHTHYLACETIC ACID	2005	kg							18.2			
16	Idaho	NAPHTHYLACETIC ACID	2006	kg							7.9			
16	Idaho	NAPHTHYLACETIC ACID	2007	kg							2.7			
16	Idaho	NAPHTHYLACETIC ACID	2008	kg							5.4			
16	Idaho	NAPHTHYLACETIC ACID	2009	kg							17.2			
16	Idaho	NAPHTHYLACETIC ACID	2010	kg							16.9			
16	Idaho	NAPHTHYLACETIC ACID	2011	kg							23.5			
16	Idaho	NAPHTHYLACETIC ACID	2012	kg							42.1			
16	Idaho	NAPHTHYLACETIC ACID	2013	kg							30.1			
16	Idaho	NAPHTHYLACETIC ACID	2014	kg							22.8			
16	Idaho	NAPHTHYLACETIC ACID	2015	kg							7.1			
16	Idaho	NAPHTHYLACETIC ACID	2016	kg							12.1			
16	Idaho	NAPHTHYLACETIC ACID	2017	kg							7.5			
16	Idaho	NAPHTHYLACETIC ACID	2018	kg							9			
16	Idaho	NAPROPAMIDE	1996	kg					5849.9					
16	Idaho	NAPROPAMIDE	1998	kg					0.4					
16	Idaho	NAPROPAMIDE	1999	kg					0.4					
16	Idaho	NAPROPAMIDE	2000	kg					1					
16	Idaho	NAPROPAMIDE	2001	kg					1.2					
16	Idaho	NAPROPAMIDE	2002	kg					3					
16	Idaho	NAPROPAMIDE	2003	kg					0.2					
16	Idaho	NAPROPAMIDE	2004	kg					1.6					
16	Idaho	NAPROPAMIDE	2006	kg					3.6					
16	Idaho	NAPROPAMIDE	2007	kg					3.6					
16	Idaho	NAPROPAMIDE	2008	kg					15.5					
16	Idaho	NAPROPAMIDE	2009	kg					10.5					
16	Idaho	NAPROPAMIDE	2010	kg					21.3					
16	Idaho	NAPROPAMIDE	2012	kg					0.7					
16	Idaho	NAPROPAMIDE	2013	kg					19.6					
16	Idaho	NAPROPAMIDE	2014	kg					19.3					
16	Idaho	NAPTALAM	1996	kg					5.1					
16	Idaho	NAPTALAM	1997	kg					2.3					
16	Idaho	NAPTALAM	1999	kg					1.4					
16	Idaho	NICOSULFURON	1992	kg	0.3									
16	Idaho	NICOSULFURON	1993	kg	0.3									
16	Idaho	NICOSULFURON	1994	kg	0		8.2		0.1					
16	Idaho	NICOSULFURON	1995	kg	51.5									8.2
16	Idaho	NICOSULFURON	1998	kg	102.9									
16	Idaho	NICOSULFURON	1999	kg	40				1.7					
16	Idaho	NICOSULFURON	2000	kg	63.7									
16	Idaho	NICOSULFURON	2001	kg	48.9				0.1					
16	Idaho	NICOSULFURON	2002	kg	31.8				110.7					
16	Idaho	NICOSULFURON	2003	kg	8.8				23.3					
16	Idaho	NICOSULFURON	2004	kg	0.3				4.3					
16	Idaho	NICOSULFURON	2005	kg	5.7				27.3					
16	Idaho	NICOSULFURON	2006	kg	0				10.4					
16	Idaho	NICOSULFURON	2008	kg					18.6					
16	Idaho	NICOSULFURON	2010	kg					10.9					
16	Idaho	NORFLURAZON	1993	kg							4059.8			
16	Idaho	NORFLURAZON	1994	kg							2.4			
16	Idaho	NORFLURAZON	1995	kg					210.1		116.8			
16	Idaho	NORFLURAZON	1996	kg							37.7			
16	Idaho	NORFLURAZON	1997	kg							26.8		8.5	
16	Idaho	NORFLURAZON	1998	kg					10.4		14.1			
16	Idaho	NORFLURAZON	1999	kg							84.2			
16	Idaho	NORFLURAZON	2000	kg							33			
16	Idaho	NORFLURAZON	2001	kg							5.5			
16	Idaho	NORFLURAZON	2002	kg							44.4			
16	Idaho	NORFLURAZON	2003	kg							62.4			
16	Idaho	NORFLURAZON	2004	kg							433.7			
16	Idaho	NORFLURAZON	2005	kg							434.2			
16	Idaho	NORFLURAZON	2006	kg							680.8			
16	Idaho	NORFLURAZON	2007	kg							159.2			
16	Idaho	NORFLURAZON	2009	kg							385.1			
16	Idaho	NORFLURAZON	2010	kg							436.4			
16	Idaho	NORFLURAZON	2011	kg							278.9			
16	Idaho	NORFLURAZON	2012	kg							328.2			
16	Idaho	NORFLURAZON	2013	kg							178.3			
16	Idaho	NORFLURAZON	2014	kg							315.5			
16	Idaho	NORFLURAZON	2015	kg							6.6			
16	Idaho	NOVALURON	2004	kg					34.9					
16	Idaho	NOVALURON	2005	kg							121.9			
16	Idaho	NOVALURON	2006	kg							4.2			
16	Idaho	NOVALURON	2007	kg							4.1			
16	Idaho	NOVALURON	2008	kg							31.5			
16	Idaho	NOVALURON	2009	kg							55.2			
16	Idaho	NOVALURON	2011	kg							8.1			
16	Idaho	NOVALURON	2012	kg					207.7		7.3			
16	Idaho	NOVALURON	2013	kg					188.8		16.9			
16	Idaho	NOVALURON	2014	kg					457.6		15.5			
16	Idaho	NOVALURON	2015	kg					212.9		162.3			
16	Idaho	NOVALURON	2016	kg					388.4		43.2			
16	Idaho	NOVALURON	2017	kg					130.9		6			
16	Idaho	NOVALURON	2018	kg							5.5			
16	Idaho	ORYZALIN	1992	kg							736.8			
16	Idaho	ORYZALIN	1993	kg					1711.7		83.2			
16	Idaho	ORYZALIN	1994	kg							288			
16	Idaho	ORYZALIN	1995	kg							171.5			
16	Idaho	ORYZALIN	1996	kg							35.5			
16	Idaho	ORYZALIN	1997	kg							202			
16	Idaho	ORYZALIN	1998	kg							215.8			
16	Idaho	ORYZALIN	1999	kg							446.7			
16	Idaho	ORYZALIN	2000	kg							303.1			
16	Idaho	ORYZALIN	2001	kg							253.8			
16	Idaho	ORYZALIN	2002	kg							116.4			
16	Idaho	ORYZALIN	2003	kg							323.8			
16	Idaho	ORYZALIN	2004	kg							664			
16	Idaho	ORYZALIN	2005	kg							1899			
16	Idaho	ORYZALIN	2006	kg							485.6			
16	Idaho	ORYZALIN	2007	kg							202.5			
16	Idaho	ORYZALIN	2008	kg							534.5			
16	Idaho	ORYZALIN	2009	kg					3.3		260.4			
16	Idaho	ORYZALIN	2010	kg					18		584.2			
16	Idaho	ORYZALIN	2011	kg							231.6			
16	Idaho	ORYZALIN	2012	kg							1977.8			
16	Idaho	ORYZALIN	2013	kg							287.8			
16	Idaho	ORYZALIN	2014	kg							183.5			
16	Idaho	ORYZALIN	2015	kg							379.5			
16	Idaho	ORYZALIN	2017	kg							119.7			
16	Idaho	ORYZALIN	2018	kg							35.5			
16	Idaho	OXAMYL	1993	kg							1			
16	Idaho	OXAMYL	1994	kg					379.5		1426			
16	Idaho	OXAMYL	1995	kg					2830.6		38.2			
16	Idaho	OXAMYL	1996	kg							1.3			
16	Idaho	OXAMYL	1997	kg							23.7			
16	Idaho	OXAMYL	1998	kg					1652.5		77.5			
16	Idaho	OXAMYL	1999	kg					115.4					
16	Idaho	OXAMYL	2000	kg					4882.8					
16	Idaho	OXAMYL	2001	kg					7189.5					
16	Idaho	OXAMYL	2002	kg					46065					
16	Idaho	OXAMYL	2003	kg					13945.9					
16	Idaho	OXAMYL	2004	kg					7295.7					
16	Idaho	OXAMYL	2005	kg					9099.7		4			
16	Idaho	OXAMYL	2006	kg					28979.3					
16	Idaho	OXAMYL	2007	kg					39132					
16	Idaho	OXAMYL	2008	kg					33991					
16	Idaho	OXAMYL	2009	kg					11582.8					
16	Idaho	OXAMYL	2010	kg					28222					
16	Idaho	OXAMYL	2011	kg					37725.1					
16	Idaho	OXAMYL	2012	kg					49732.3					
16	Idaho	OXAMYL	2013	kg					43894.1					
16	Idaho	OXAMYL	2014	kg					68547.9					
16	Idaho	OXAMYL	2015	kg					65122.9					
16	Idaho	OXAMYL	2016	kg					10271.4					
16	Idaho	OXAMYL	2017	kg					1203.7					
16	Idaho	OXAMYL	2018	kg					9496.3					
16	Idaho	OXYDEMETON-METHYL	1992	kg					29.8				13.1	
16	Idaho	OXYDEMETON-METHYL	1993	kg								511.2	28.5	
16	Idaho	OXYDEMETON-METHYL	1994	kg					2616.1			464.9	139.1	77.5
16	Idaho	OXYDEMETON-METHYL	1995	kg					224.7			2684	109.2	
16	Idaho	OXYDEMETON-METHYL	1996	kg					1.2			761.1	31.4	
16	Idaho	OXYDEMETON-METHYL	1997	kg								939.3		
16	Idaho	OXYDEMETON-METHYL	1999	kg					201.1			1797.6		
16	Idaho	OXYDEMETON-METHYL	2000	kg					46.4					
16	Idaho	OXYDEMETON-METHYL	2001	kg					945.6					
16	Idaho	OXYDEMETON-METHYL	2002	kg					73.4					
16	Idaho	OXYDEMETON-METHYL	2003	kg					111					
16	Idaho	OXYDEMETON-METHYL	2004	kg					1046.1					
16	Idaho	OXYDEMETON-METHYL	2005	kg					604.6					
16	Idaho	OXYDEMETON-METHYL	2006	kg					1266.8					
16	Idaho	OXYDEMETON-METHYL	2007	kg					1063.7					
16	Idaho	OXYDEMETON-METHYL	2008	kg					2084.8					
16	Idaho	OXYDEMETON-METHYL	2009	kg					1822.6					
16	Idaho	OXYDEMETON-METHYL	2010	kg					1599					
16	Idaho	OXYDEMETON-METHYL	2011	kg					623.4					
16	Idaho	OXYDEMETON-METHYL	2012	kg					172.4					
16	Idaho	OXYDEMETON-METHYL	2013	kg					330.5					
16	Idaho	OXYDEMETON-METHYL	2014	kg					173.7					
16	Idaho	OXYDEMETON-METHYL	2015	kg					205.1					
16	Idaho	OXYFLUORFEN	1992	kg					117.4		0			
16	Idaho	OXYFLUORFEN	1993	kg					75.3		8.4			
16	Idaho	OXYFLUORFEN	1994	kg					176.3					
16	Idaho	OXYFLUORFEN	1995	kg					579.3		20.9			
16	Idaho	OXYFLUORFEN	1996	kg					720.5		2.3			
16	Idaho	OXYFLUORFEN	1997	kg					2458.3		12.9			
16	Idaho	OXYFLUORFEN	1998	kg					304.5		73			
16	Idaho	OXYFLUORFEN	1999	kg					638.3		211.8			
16	Idaho	OXYFLUORFEN	2000	kg					275.8		265.2			
16	Idaho	OXYFLUORFEN	2001	kg					249.8		22.3			
16	Idaho	OXYFLUORFEN	2002	kg					939		53.3			
16	Idaho	OXYFLUORFEN	2003	kg					449.1		116.8			
16	Idaho	OXYFLUORFEN	2004	kg					725.4		147.2			
16	Idaho	OXYFLUORFEN	2005	kg					833.2		315.2			
16	Idaho	OXYFLUORFEN	2006	kg					479		53.4			
16	Idaho	OXYFLUORFEN	2007	kg					514.7		36.3			
16	Idaho	OXYFLUORFEN	2008	kg					578.8		304.2			
16	Idaho	OXYFLUORFEN	2009	kg					344.1		255.8			
16	Idaho	OXYFLUORFEN	2010	kg					449.1		118.6			
16	Idaho	OXYFLUORFEN	2011	kg					419.7		193			
16	Idaho	OXYFLUORFEN	2012	kg					629		440.5			
16	Idaho	OXYFLUORFEN	2013	kg					567.4		75.6			
16	Idaho	OXYFLUORFEN	2014	kg					675.1		103.2			
16	Idaho	OXYFLUORFEN	2015	kg					654.8		35.4			
16	Idaho	OXYFLUORFEN	2016	kg					1168.5		11.1			
16	Idaho	OXYFLUORFEN	2017	kg					394		10.7			
16	Idaho	OXYFLUORFEN	2018	kg					372.1					
16	Idaho	OXYTETRACYCLINE	1995	kg							7.7			
16	Idaho	OXYTETRACYCLINE	1996	kg							2.8			
16	Idaho	OXYTETRACYCLINE	1998	kg							0.1			
16	Idaho	OXYTETRACYCLINE	1999	kg							2.9			
16	Idaho	OXYTETRACYCLINE	2000	kg							2.7			
16	Idaho	OXYTETRACYCLINE	2001	kg							6.4			
16	Idaho	OXYTETRACYCLINE	2002	kg							5.8			
16	Idaho	OXYTETRACYCLINE	2003	kg							1.9			
16	Idaho	OXYTETRACYCLINE	2004	kg							4			
16	Idaho	OXYTETRACYCLINE	2005	kg							7.5			
16	Idaho	OXYTETRACYCLINE	2006	kg							6.2			
16	Idaho	OXYTETRACYCLINE	2007	kg							5.5			
16	Idaho	OXYTETRACYCLINE	2008	kg							3.5			
16	Idaho	OXYTETRACYCLINE	2009	kg							51.7			
16	Idaho	OXYTETRACYCLINE	2010	kg							38			
16	Idaho	OXYTETRACYCLINE	2011	kg							100.5			
16	Idaho	OXYTETRACYCLINE	2012	kg							196.1			
16	Idaho	OXYTETRACYCLINE	2013	kg							98.4			
16	Idaho	OXYTETRACYCLINE	2014	kg							146.6			
16	Idaho	OXYTETRACYCLINE	2015	kg							10.6			
16	Idaho	OXYTETRACYCLINE	2016	kg							44.1			
16	Idaho	OXYTETRACYCLINE	2017	kg							9.7			
16	Idaho	OXYTETRACYCLINE	2018	kg							23.1			
16	Idaho	PAECILOMYCES LILACINUS	2016	kg					41.7					
16	Idaho	PAECILOMYCES LILACINUS	2018	kg					60.5					
16	Idaho	PARAQUAT	1992	kg					16.9		183.5	93.8	209.1	290.8
16	Idaho	PARAQUAT	1993	kg					16.5		118.7	23.1	38.9	
16	Idaho	PARAQUAT	1994	kg			1108.8		50.1		451.3		74.9	
16	Idaho	PARAQUAT	1995	kg	497.8		1183.7		696.9		1733.6	977.9	137.6	35.4
16	Idaho	PARAQUAT	1996	kg			205.4		43.9		2756.6	8982.7	187	
16	Idaho	PARAQUAT	1997	kg					584.1		6145.5	443.5	42.7	
16	Idaho	PARAQUAT	1998	kg					839.1		248.3	3174.8		
16	Idaho	PARAQUAT	1999	kg			6789.3		27.8		2286.8	6024.2		405.9
16	Idaho	PARAQUAT	2000	kg					701.5		954	212.5		
16	Idaho	PARAQUAT	2001	kg					1.6		1355.3	1829.3		
16	Idaho	PARAQUAT	2002	kg					315.8		1226	70.4		
16	Idaho	PARAQUAT	2003	kg	8.6				604.6		769.9	11244.5		
16	Idaho	PARAQUAT	2004	kg			20.9		1126.3		1221.4	1779		49.6
16	Idaho	PARAQUAT	2005	kg					421.1		1190.8	2803		
16	Idaho	PARAQUAT	2006	kg					163.8		202.6	275.6		
16	Idaho	PARAQUAT	2007	kg					2044.4		234.3	4283.4		
16	Idaho	PARAQUAT	2008	kg					617.5		302.3	8650.8		
16	Idaho	PARAQUAT	2009	kg					1052.7		252.3			274.9
16	Idaho	PARAQUAT	2010	kg					184.9		229.9	841.7		
16	Idaho	PARAQUAT	2011	kg					118.6		168.8			
16	Idaho	PARAQUAT	2012	kg					745		815.4			649.3
16	Idaho	PARAQUAT	2013	kg					161.7		560.6	3108.3	3128.7	101.5
16	Idaho	PARAQUAT	2014	kg					147.6		895.3	9392.1		
16	Idaho	PARAQUAT	2015	kg					815.7		332.6	9147.7		
16	Idaho	PARAQUAT	2016	kg					87.8		210.9	12124.4		
16	Idaho	PARAQUAT	2017	kg					404.6		519.1	1443.5		
16	Idaho	PARAQUAT	2018	kg					481.5		1413.1	7278.5		
16	Idaho	PARATHION	1992	kg					442		69.2		117.4	7396.7
16	Idaho	PARATHION	1993	kg					2270.8				327.5	884.8
16	Idaho	PARATHION	1994	kg			1727.9							
16	Idaho	PARATHION	1995	kg									538.3	
16	Idaho	PARATHION	1996	kg										2123.4
16	Idaho	PARATHION	1997	kg			1067		2557.2			2496.1		
16	Idaho	PARATHION	1999	kg					21.4					
16	Idaho	PEBULATE	1992	kg			176.9							
16	Idaho	PELARGONIC ACID	2000	kg										629
16	Idaho	PENDIMETHALIN	1992	kg	355				26930			17513.8	150.5	
16	Idaho	PENDIMETHALIN	1993	kg	2402.6		1176.3		62389.6			23348.4	112.4	411.4
16	Idaho	PENDIMETHALIN	1994	kg	645.6		35		24590.8			16965.8	368.3	133.4
16	Idaho	PENDIMETHALIN	1995	kg	7244.3		138.1		35757			36298.1	278.2	
16	Idaho	PENDIMETHALIN	1996	kg	10328.7				28524			59591.9	386.3	
16	Idaho	PENDIMETHALIN	1997	kg	8160.9				21316.6			12439.5		
16	Idaho	PENDIMETHALIN	1998	kg	7023.7				37830.2					
16	Idaho	PENDIMETHALIN	1999	kg	6925.9				38105.7			3606.9		
16	Idaho	PENDIMETHALIN	2000	kg	15558.1				42367		1.9	4491.1		
16	Idaho	PENDIMETHALIN	2001	kg	2692				39168.8		14.4			
16	Idaho	PENDIMETHALIN	2002	kg	4.2				59647.1		9.6	2317.9		
16	Idaho	PENDIMETHALIN	2003	kg	1071.2				51554.5		8.5	10496.1		
16	Idaho	PENDIMETHALIN	2004	kg	13				58942.9					
16	Idaho	PENDIMETHALIN	2005	kg	39189				63413.8					
16	Idaho	PENDIMETHALIN	2006	kg					61345.8					
16	Idaho	PENDIMETHALIN	2007	kg	25616.2				71974.9		46.9			
16	Idaho	PENDIMETHALIN	2008	kg	17051				69025.1		1478.9			
