ID_state,ID_year,Quarter,pcpn,tmax,tmin,tmpc
2,2022,Q2,0.24330092482807683,0.8622710622710623,0.7275,0.8077077478924126
2,2022,Q3,0.3912734171211762,0.9326007326007325,0.8916666666666668,0.9257326374949819
2,2022,Q4,0.2999762864595684,0.6168498168498169,0.5320833333333332,0.578883982336411
2,2023,Q1,0.353094617026322,0.5278388278388279,0.45458333333333334,0.4933761541549578
2,2023,Q2,0.23974389376333888,0.8223443223443223,0.6858333333333333,0.7659574468085106
2,2023,Q3,0.3099359734408348,0.9615384615384616,0.88125,0.9361702127659575
2,2023,Q4,0.2636945695992412,0.6714285714285715,0.5662499999999999,0.6258530710558009
2,2024,Q1,0.3379179511501067,0.5637362637362637,0.4925,0.5311120032115617
2,2024,Q2,0.25444628883092246,0.8468864468864469,0.7208333333333334,0.7964672822159774
2,2024,Q3,0.3009248280768319,0.9706959706959708,0.8916666666666664,0.9466077880369329
2,2024,Q4,0.2449608726582879,0.6893772893772893,0.5608333333333333,0.6326776395022081
2,2025,Q1,0.2577661844913446,0.6058608058608059,0.4833333333333333,0.5495784825371338
2,2025,Q2,0.2575290490870287,0.8424908424908425,0.72,0.7936571657968686
2,2025,Q3,0.03746739388190655,0.26153846153846155,0.21291666666666656,0.23083099156965073
3,2015,Q1,0.5745790846573393,0.48681318681318686,0.4604166666666667,0.47330389401846656
3,2015,Q2,0.7076120464785394,0.7992673992673993,0.8170833333333334,0.8165395423524688
3,2015,Q3,0.44937159117856296,0.9021978021978021,0.9079166666666666,0.9164993978321958
3,2015,Q4,0.7695043870049798,0.6542124542124542,0.6300000000000001,0.6471296668004818
3,2016,Q1,0.5662793455062841,0.5597069597069597,0.5233333333333334,0.5435568044961864
3,2016,Q2,0.5449371591178563,0.8010989010989011,0.8041666666666668,0.8113207547169811
3,2016,Q3,0.5591652833768083,0.9018315018315017,0.9324999999999999,0.9285427539140907
3,2016,Q4,0.4306378942376096,0.6516483516483517,0.6124999999999999,0.637093536732236
3,2017,Q1,0.47142518377993836,0.5989010989010991,0.5737500000000001,0.5897230028101165
3,2017,Q2,0.6903011619634811,0.798901098901099,0.7966666666666667,0.8065034122842233
3,2017,Q3,0.5162437751956368,0.8769230769230769,0.9012499999999999,0.9000401445202728
3,2017,Q4,0.41878112402181644,0.6296703296703298,0.5862499999999999,0.6122039341629868
3,2018,Q1,0.6995494427317999,0.5340659340659342,0.49833333333333335,0.5178643115214774
3,2018,Q2,0.49371591178562957,0.8172161172161171,0.8004166666666667,0.8181453231633881
3,2018,Q3,0.5816931467868154,0.8915750915750915,0.9254166666666667,0.9197109594540345
3,2018,Q4,0.6552051221247333,0.5838827838827839,0.5841666666666667,0.5865114411882779
3,2019,Q1,0.6115722077306143,0.5230769230769232,0.5120833333333333,0.5186672019269369
3,2019,Q2,0.7846810528811953,0.7934065934065933,0.7991666666666666,0.8048976314733037
3,2019,Q3,0.49466445340289306,0.9087912087912087,0.9350000000000002,0.9333600963468487
3,2019,Q4,0.5707849181882855,0.6032967032967034,0.5645833333333333,0.5877157767964672
3,2020,Q1,0.6846099122599005,0.5512820512820514,0.5579166666666666,0.5556001605780811
3,2020,Q2,0.6464311121650462,0.7772893772893773,0.7766666666666666,0.7848253713368124
3,2020,Q3,0.6063552288356652,0.8728937728937728,0.9087499999999998,0.9008430349257325
3,2020,Q4,0.4809105999525729,0.6175824175824176,0.5758333333333333,0.600160578081092
3,2021,Q1,0.5503912734171211,0.5106227106227107,0.4912500000000001,0.5014050582095543
3,2021,Q2,0.6326772587147261,0.7765567765567765,0.7779166666666668,0.7852268165395422
3,2021,Q3,0.45411429926488023,0.8978021978021979,0.9091666666666665,0.9148936170212766
3,2021,Q4,0.45885700735119755,0.6622710622710624,0.6258333333333332,0.6495383380168608
3,2022,Q1,0.5477827839696467,0.5446886446886446,0.4658333333333333,0.5078281814532317
3,2022,Q2,0.613469290965141,0.8062271062271061,0.8012499999999999,0.8133279807306303
3,2022,Q3,0.4365662793455063,0.9146520146520146,0.91375,0.9265355279004417
3,2022,Q4,0.5328432534977472,0.6095238095238096,0.5695833333333333,0.5937374548374147
3,2023,Q1,0.6727531420441072,0.5776556776556778,0.5558333333333333,0.5692492974708953
3,2023,Q2,0.5416172634574342,0.8062271062271064,0.79,0.8073063026896828
3,2023,Q3,0.48043632914394124,0.9135531135531134,0.917083333333333,0.9273384183059012
3,2023,Q4,0.451031539008774,0.6369963369963371,0.5995833333333334,0.6230429546366921
3,2024,Q1,0.5911785629594499,0.5648351648351649,0.5270833333333333,0.5483741469289444
3,2024,Q2,0.5771875741048138,0.82014652014652,0.8308333333333333,0.8346045764753109
3,2024,Q3,0.4851790372302585,0.8926739926739927,0.9087499999999998,0.9116820553994378
3,2024,Q4,0.5496798672041736,0.6652014652014653,0.6266666666666667,0.65154556403051
3,2025,Q1,0.4839933602086791,0.5472527472527473,0.49833333333333335,0.5250903251706144
3,2025,Q2,0.788475219350249,0.8073260073260073,0.8216666666666669,0.8229626655961461
3,2025,Q3,0.13279582641688406,0.22600732600732595,0.23666666666666664,0.22280208751505406
4,2015,Q1,0.32795826416884044,0.6336996336996338,0.5795833333333333,0.6109995985547974
4,2015,Q2,0.2788712354754565,0.7728937728937728,0.69625,0.7442794058611
4,2015,Q3,0.2516006639791321,0.8941391941391941,0.8229166666666667,0.8715375351264552
4,2015,Q4,0.4031301873369694,0.6102564102564102,0.5741666666666667,0.5957446808510638
4,2016,Q1,0.5221721603035333,0.5831501831501833,0.5533333333333333,0.5712565234845444
4,2016,Q2,0.28693383922219584,0.7761904761904761,0.7074999999999999,0.7511039743075071
4,2016,Q3,0.23144415461228363,0.9,0.8070833333333335,0.8671216378964272
4,2016,Q4,0.47450794403604457,0.6120879120879121,0.5866666666666667,0.6029706945002007
4,2017,Q1,0.7078491818828551,0.5472527472527473,0.5445833333333333,0.5475712565234846
4,2017,Q2,0.3080388902063078,0.7714285714285714,0.6983333333333334,0.7438779606583702
4,2017,Q3,0.2449608726582879,0.9058608058608058,0.8341666666666667,0.8831794460056202
4,2017,Q4,0.3120701920796775,0.6531135531135531,0.5908333333333333,0.6278602970694501
4,2018,Q1,0.4401233104102442,0.5703296703296704,0.5316666666666667,0.5539943797671618
4,2018,Q2,0.29404790135167186,0.7721611721611722,0.695,0.7430750702529106
4,2018,Q3,0.23381550865544226,0.9135531135531134,0.8295833333333335,0.8855881172219991
4,2018,Q4,0.3658999288593787,0.6234432234432236,0.5866666666666667,0.6093938177438781
4,2019,Q1,0.6495138724211525,0.5201465201465203,0.515,0.5182657567242072
4,2019,Q2,0.3165757647616789,0.747985347985348,0.6916666666666667,0.7282215977519069
4,2019,Q3,0.2456722788712355,0.8879120879120879,0.8104166666666666,0.8619028502609394
4,2019,Q4,0.38368508418306857,0.6208791208791208,0.5725,0.6009634684865516
4,2020,Q1,0.35570310647379655,0.5637362637362637,0.52375,0.5459654757125653
4,2020,Q2,0.3056675361631492,0.7703296703296703,0.6979166666666667,0.7430750702529105
4,2020,Q3,0.23073274839933605,0.9260073260073258,0.8354166666666668,0.895222802087515
4,2020,Q4,0.29902774484230493,0.6575091575091577,0.58375,0.6266559614612606
4,2021,Q1,0.3867678444391748,0.5604395604395606,0.5145833333333334,0.5403452428743477
4,2021,Q2,0.2390324875503913,0.8043956043956043,0.7095833333333333,0.7671617824167003
4,2021,Q3,0.24401233104102443,0.9194139194139195,0.8395833333333333,0.8932155760738658
4,2021,Q4,0.48399336020867917,0.6120879120879121,0.585,0.6021678040947411
4,2022,Q1,0.26748873606829504,0.5996336996336997,0.5158333333333334,0.5620232838217584
4,2022,Q2,0.2843253497747214,0.7725274725274727,0.6833333333333333,0.7378562826174229
4,2022,Q3,0.25847759070429216,0.92014652014652,0.8458333333333334,0.8964271376957046
4,2022,Q4,0.42897794640739867,0.610989010989011,0.5654166666666667,0.5921316740264955
4,2023,Q1,0.6779701209390562,0.5,0.4875,0.49377759935768767
4,2023,Q2,0.2715200379416647,0.7377289377289377,0.6733333333333333,0.7137695704536332
4,2023,Q3,0.2589518615129239,0.8904761904761906,0.8216666666666667,0.8691288639100762
4,2023,Q4,0.34574341949253024,0.6406593406593407,0.5995833333333334,0.6250501806503412
4,2024,Q1,0.592838510789661,0.5380952380952381,0.5383333333333333,0.5395423524688879
4,2024,Q2,0.2743656627934551,0.7765567765567766,0.6966666666666668,0.7458851866720194
4,2024,Q3,0.23666113350723264,0.9274725274725275,0.8395833333333332,0.8980329185066238
4,2024,Q4,0.4199668010433958,0.6435897435897436,0.5974999999999999,0.6254516258530711
4,2025,Q1,0.4581456011382499,0.5677655677655679,0.5266666666666666,0.5499799277398636
4,2025,Q2,0.2551576950438701,0.7813186813186812,0.7008333333333333,0.7503010839020474
4,2025,Q3,0.0,0.22161172161172157,0.16291666666666668,0.1846647932557206
5,2015,Q1,0.29404790135167186,0.43699633699633705,0.32958333333333334,0.3829787234042553
5,2015,Q2,0.4417832582404553,0.6494505494505495,0.5675,0.6142111601766359
5,2015,Q3,0.34005216978894953,0.7996336996336996,0.7008333333333334,0.7611401043757526
5,2015,Q4,0.34432060706663503,0.46849816849816855,0.37583333333333335,0.42272179847450825
5,2016,Q1,0.3009248280768319,0.41831501831501844,0.30083333333333334,0.3588920112404657
5,2016,Q2,0.37230258477590705,0.6652014652014653,0.56125,0.6198313930148535
5,2016,Q3,0.3379179511501067,0.7915750915750915,0.6883333333333335,0.7503010839020473
5,2016,Q4,0.29879060943798913,0.502930402930403,0.38125000000000003,0.44439983942191896
5,2017,Q1,0.33246383685084185,0.4380952380952381,0.33916666666666667,0.3881975110397431
5,2017,Q2,0.36092008536874554,0.6666666666666669,0.55625,0.618627057406664
5,2017,Q3,0.38985060469528104,0.7853479853479852,0.6941666666666666,0.7494981934965879
5,2017,Q4,0.27009722551576953,0.5080586080586081,0.3833333333333333,0.4480128462464874
5,2018,Q1,0.2935736305430401,0.4245421245421246,0.29541666666666666,0.3596949016459253
5,2018,Q2,0.31847284799620584,0.7025641025641027,0.575,0.6471296668004818
5,2018,Q3,0.3262983163386294,0.8120879120879122,0.7029166666666666,0.7691690084303493
5,2018,Q4,0.3213184728479962,0.4384615384615385,0.34625,0.3918105178643115
5,2019,Q1,0.3623428977946408,0.3677655677655678,0.2645833333333334,0.31393014853472495
5,2019,Q2,0.3699312307327484,0.6355311355311357,0.5366666666666667,0.5921316740264955
5,2019,Q3,0.31539008774009963,0.8230769230769232,0.7100000000000001,0.7780008028904054
5,2019,Q4,0.3056675361631492,0.4520146520146521,0.3308333333333333,0.3922119630670413
5,2020,Q1,0.30116196348114777,0.4003663003663004,0.29333333333333333,0.34564431955038133
5,2020,Q2,0.29784206782072564,0.6890109890109891,0.5599999999999999,0.6322761942994781
5,2020,Q3,0.3120701920796775,0.82014652014652,0.6958333333333334,0.7695704536330791
5,2020,Q4,0.28385107896608963,0.4897435897435897,0.3566666666666667,0.42472902448815736
5,2021,Q1,0.3191842542091534,0.3761904761904762,0.27666666666666667,0.3243677238057005
5,2021,Q2,0.3493004505572682,0.6721611721611723,0.5599999999999999,0.6230429546366921
5,2021,Q3,0.33957789898031776,0.8197802197802198,0.7083333333333334,0.7759935768767564
5,2021,Q4,0.30234764050272706,0.5168498168498168,0.3966666666666666,0.4592533119229226
5,2022,Q1,0.30116196348114777,0.3930402930402931,0.2541666666666667,0.3227619429947812
5,2022,Q2,0.31491581693146786,0.6776556776556778,0.5525,0.6230429546366921
5,2022,Q3,0.3680341474982215,0.819047619047619,0.7183333333333334,0.7796065837013246
5,2022,Q4,0.31159592127104574,0.4545787545787546,0.3354166666666667,0.3954235246888801
5,2023,Q1,0.3412378468105288,0.34285714285714286,0.24416666666666664,0.290646326776395
5,2023,Q2,0.3874792506521224,0.645054945054945,0.53875,0.5981533520674429
5,2023,Q3,0.3388664927673702,0.8128205128205128,0.69875,0.7671617824167003
5,2023,Q4,0.2890680578610387,0.49487179487179483,0.3729166666666667,0.4359694901645926
5,2024,Q1,0.33934076357600185,0.3992673992673993,0.29874999999999996,0.34765154556403055
5,2024,Q2,0.3450320132795826,0.6831501831501832,0.5620833333333334,0.630268968285829
5,2024,Q3,0.3511975337917951,0.8153846153846153,0.69875,0.7683661180248895
5,2024,Q4,0.32511263931705003,0.5025641025641027,0.38833333333333336,0.4472099558410278
5,2025,Q1,0.2933364951387242,0.4010989010989011,0.275,0.33761541549578483
5,2025,Q2,0.333886649276737,0.6761904761904762,0.5558333333333334,0.623444399839422
5,2025,Q3,0.07825468342423525,0.16739926739926733,0.09333333333333334,0.12163789642713763
6,2015,Q1,0.4285036755987669,0.28937728937728935,0.2325,0.2553191489361702
6,2015,Q2,0.4704766421626749,0.6864468864468866,0.65375,0.6764351665997592
6,2015,Q3,0.4294522172160304,0.82014652014652,0.8100000000000002,0.8249698916097953
6,2015,Q4,0.4557742470950913,0.5443223443223443,0.5325,0.5399437976716178
6,2016,Q1,0.44534028930519326,0.4142857142857143,0.3791666666666667,0.3950220794861502
6,2016,Q2,0.4152240929570785,0.676923076923077,0.6458333333333334,0.6668004817342433
6,2016,Q3,0.43822622717571735,0.8227106227106227,0.8258333333333334,0.8338016860698513
6,2016,Q4,0.4771164334835191,0.5036630036630036,0.4845833333333333,0.4941790445604175
6,2017,Q1,0.44036044581456013,0.3871794871794872,0.3770833333333333,0.37816138097149743
6,2017,Q2,0.5487313255869101,0.6780219780219782,0.6679166666666666,0.6784423926134083
6,2017,Q3,0.44676310173108846,0.7904761904761903,0.7999999999999999,0.8032918506623845
6,2017,Q4,0.5148209627697415,0.49487179487179483,0.4833333333333333,0.48896025692492967
6,2018,Q1,0.5252549205596396,0.3743589743589745,0.3641666666666667,0.36531513448414293
6,2018,Q2,0.5072326298316338,0.6692307692307694,0.6495833333333334,0.6643918105178643
6,2018,Q3,0.6900640265591653,0.8073260073260073,0.8458333333333334,0.834604576475311
6,2018,Q4,0.6563907991463125,0.4688644688644689,0.4866666666666667,0.4765154556403052
6,2019,Q1,0.5029641925539483,0.3567765567765568,0.34041666666666665,0.34403853873946205
6,2019,Q2,0.5952098648328196,0.661904761904762,0.6629166666666666,0.6672019269369731
6,2019,Q3,0.4638368508418307,0.8047619047619048,0.8008333333333333,0.8117221999197108
6,2019,Q4,0.6212947593075647,0.4692307692307693,0.4720833333333333,0.46928944199116823
6,2020,Q1,0.4436803414749822,0.41391941391941395,0.4091666666666667,0.4086712163789643
6,2020,Q2,0.4716623191842543,0.6608058608058608,0.6354166666666667,0.6531513448414292
6,2020,Q3,0.40763576001897084,0.8113553113553112,0.8175000000000001,0.8237655560016057
6,2020,Q4,0.6103865307090348,0.50989010989011,0.4991666666666667,0.504616619831393
6,2021,Q1,0.4114299264880247,0.37106227106227113,0.36333333333333334,0.3633079084704938
6,2021,Q2,0.4759307564619397,0.6890109890109891,0.6579166666666666,0.6792452830188679
6,2021,Q3,0.7626274602798196,0.7853479853479853,0.8262499999999999,0.8133279807306301
6,2021,Q4,0.46597106948067346,0.5135531135531136,0.5166666666666667,0.5150541951023686
6,2022,Q1,0.4519800806260375,0.37765567765567765,0.33,0.35046166198313927
6,2022,Q2,0.48375622480436326,0.6794871794871795,0.66,0.67482938578884
6,2022,Q3,0.4849419018259426,0.8157509157509156,0.81875,0.8261742272179847
6,2022,Q4,0.5238321081337444,0.5095238095238095,0.48958333333333337,0.5006021678040947
6,2023,Q1,0.4858904434432061,0.4175824175824176,0.41500000000000004,0.41389000401445214
6,2023,Q2,0.477353568887835,0.6835164835164834,0.64375,0.6696105981533522
6,2023,Q3,0.8373251126393172,0.7908424908424908,0.8220833333333333,0.8145323163388197
6,2023,Q4,0.5631965852501779,0.5131868131868133,0.5116666666666667,0.5126455238859895
6,2024,Q1,0.6461939767607304,0.40256410256410263,0.40875000000000006,0.40224809313528703
6,2024,Q2,0.5442257529049087,0.6937728937728938,0.6787500000000001,0.6920915295062224
6,2024,Q3,0.5290490870286935,0.7897435897435897,0.8087500000000001,0.8077077478924126
6,2024,Q4,0.42186388427792265,0.5168498168498168,0.48375,0.5014050582095545
6,2025,Q1,0.41664690538297366,0.36996336996337004,0.3579166666666667,0.3600963468486552
6,2025,Q2,0.5347403367322742,0.6809523809523811,0.6799999999999999,0.6856684062625452
6,2025,Q3,0.14963244012331042,0.1615384615384615,0.1566666666666666,0.14893617021276595
7,2015,Q1,0.5062840882143704,0.3838827838827839,0.35916666666666663,0.36892814130871143
7,2015,Q2,0.5496798672041736,0.7520146520146519,0.7529166666666668,0.7595343235648334
7,2015,Q3,0.4477116433483519,0.8483516483516482,0.8774999999999998,0.8731433159373746
7,2015,Q4,0.4984586198719469,0.6106227106227108,0.6070833333333334,0.6118024889602569
7,2016,Q1,0.4204410718520275,0.4750915750915752,0.45791666666666675,0.46567643516659984
7,2016,Q2,0.5186151292387954,0.7183150183150184,0.7191666666666666,0.7254114813327982
7,2016,Q3,0.665876215318947,0.8684981684981686,0.9079166666666666,0.8980329185066238
7,2016,Q4,0.382973677970121,0.5743589743589744,0.5604166666666666,0.5700521878763549
7,2017,Q1,0.4325349774721366,0.489010989010989,0.48125,0.48494580489763145
7,2017,Q2,0.47830211050509835,0.7487179487179486,0.75875,0.7607386591730229
7,2017,Q3,0.6654019445103154,0.8347985347985348,0.8795833333333334,0.8659173022882376
7,2017,Q4,0.38463362580033195,0.561904761904762,0.5554166666666667,0.5600160578081093
7,2018,Q1,0.5117382025136353,0.44871794871794873,0.4375,0.4415897230028102
7,2018,Q2,0.5667536163149158,0.7373626373626373,0.7429166666666667,0.746688077077479
7,2018,Q3,0.6272231444154612,0.8560439560439561,0.9145833333333332,0.8948213568847853
7,2018,Q4,0.622480436329144,0.5553113553113553,0.5733333333333334,0.565234845443597
7,2019,Q1,0.47545648565330806,0.45091575091575103,0.4416666666666667,0.44439983942191896
7,2019,Q2,0.5359260137538534,0.7615384615384614,0.7725000000000001,0.774387796065837
7,2019,Q3,0.4128527389139199,0.8681318681318682,0.8883333333333333,0.8883982336411078
7,2019,Q4,0.45340289305193265,0.5578754578754579,0.55125,0.5564030509835408
7,2020,Q1,0.46597106948067346,0.5054945054945055,0.4987500000000001,0.502207948615014
7,2020,Q2,0.44202039364477114,0.7139194139194139,0.7158333333333333,0.7209955841027701
7,2020,Q3,0.6903011619634811,0.8523809523809524,0.8954166666666665,0.8835808912083501
7,2020,Q4,0.6326772587147261,0.5857142857142857,0.5733333333333334,0.5820955439582497
7,2021,Q1,0.5216978894949016,0.45164835164835176,0.45833333333333337,0.4532316338819752
7,2021,Q2,0.42874081100308276,0.7490842490842491,0.7283333333333333,0.7462866318747491
7,2021,Q3,0.5714963244012331,0.8479853479853479,0.8841666666666665,0.8759534323564834
7,2021,Q4,0.35285748162200625,0.5864468864468866,0.5779166666666666,0.5853071055800885
7,2022,Q1,0.440597581218876,0.4652014652014653,0.4304166666666667,0.4472099558410278
7,2022,Q2,0.498221484467631,0.7307692307692307,0.735,0.739462063428342
7,2022,Q3,0.4356177377282428,0.8586080586080586,0.8866666666666667,0.8827780008028903
7,2022,Q4,0.5091297130661607,0.5553113553113554,0.5404166666666667,0.5495784825371336
7,2023,Q1,0.3699312307327484,0.5095238095238095,0.49083333333333334,0.5002007226013649
7,2023,Q2,0.5122124733222669,0.7388278388278386,0.7191666666666666,0.7362505018065033
7,2023,Q3,0.5655679392933365,0.8347985347985348,0.8870833333333333,0.8695303091128059
7,2023,Q4,0.5050984111927911,0.5783882783882784,0.5595833333333333,0.5716579686872743
7,2024,Q1,0.5876215318947119,0.4791208791208792,0.4741666666666666,0.4765154556403052
7,2024,Q2,0.4152240929570785,0.7446886446886447,0.7579166666666666,0.7579285427539142
7,2024,Q3,0.45032013279582644,0.8366300366300365,0.8804166666666667,0.8679245283018868
7,2024,Q4,0.34384633625800337,0.5805860805860807,0.5529166666666667,0.5692492974708953
7,2025,Q1,0.45956841356414513,0.44798534798534795,0.43249999999999994,0.43877960658370135
7,2025,Q2,0.5058098174057387,0.7443223443223443,0.7620833333333333,0.7599357687675633
7,2025,Q3,0.21223618686269857,0.17692307692307693,0.20583333333333326,0.18145323163388205
8,2015,Q1,0.41759544700023715,0.716117216117216,0.7016666666666668,0.7149739060618225
8,2015,Q2,0.527863410007114,0.8923076923076921,0.9149999999999998,0.9144921718185468
8,2015,Q3,0.7702157932179274,0.9179487179487181,0.9766666666666666,0.9582496989160979
8,2015,Q4,0.4427317998577187,0.8120879120879122,0.8541666666666666,0.841830590124448
8,2016,Q1,0.5281005454114299,0.715018315018315,0.7058333333333333,0.7169811320754716
8,2016,Q2,0.5738676784443917,0.8780219780219778,0.8883333333333333,0.8944199116820554
8,2016,Q3,0.7104576713303296,0.9307692307692307,0.9854166666666668,0.9698916097952629
8,2016,Q4,0.35902300213421867,0.7992673992673993,0.7945833333333333,0.8052990766760336
8,2017,Q1,0.38819065686507,0.7644688644688644,0.7283333333333333,0.7547169811320754
8,2017,Q2,0.660896371828314,0.8780219780219781,0.8908333333333331,0.8956242472902447
8,2017,Q3,0.8181171448897321,0.9175824175824174,0.9824999999999999,0.9614612605379366
8,2017,Q4,0.4280294047901352,0.7787545787545787,0.79125,0.7928542753914091
8,2018,Q1,0.40431586435854877,0.7300366300366299,0.7075000000000001,0.7254114813327981
8,2018,Q2,0.6919611097936922,0.8688644688644687,0.8899999999999999,0.8896025692492976
